sample_id,river,river_label,setting,tol_multiplier,min_pairs,delta_s_over_W
481,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.273095
482,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.32764
483,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.306324
484,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.194327
485,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.220467
486,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.307335
487,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.220788
488,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.254892
489,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.289752
490,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.221424
491,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.269742
492,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.204969
493,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.237938
494,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.27939
495,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.193315
496,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.284821
497,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.264116
498,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.289862
499,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.275076
500,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.326386
501,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.270635
502,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.245677
503,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.270503
504,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.289448
505,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.267199
506,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.266827
507,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.23341
508,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.235169
509,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.201883
510,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.343731
511,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.209026
512,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.233819
513,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.232672
514,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.305272
515,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.251727
516,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.321148
517,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.234693
518,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.277555
519,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.227409
520,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.361532
521,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.211558
522,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.278942
523,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.29352
524,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.283621
525,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.256662
526,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.259158
527,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.266972
528,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.258385
529,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.308375
530,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.364474
531,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.239913
532,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.203359
533,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.261027
534,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.381087
535,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.228835
536,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.33876
537,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.340497
538,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.240089
539,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.290604
540,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.338278
541,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.247939
542,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.255839
543,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.238824
544,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.219336
545,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.235783
546,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.209923
547,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.266534
548,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.230351
549,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.27552
550,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.194985
551,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.27989
552,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.302509
553,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.175282
554,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.281833
555,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.320245
556,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.210566
557,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.340266
558,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.283856
559,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.233274
560,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.26249
561,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.290125
562,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.26842
563,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.289244
564,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.22357
565,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.272621
566,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.201383
567,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.259995
568,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.224324
569,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.231901
570,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.320624
571,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.314109
572,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.292411
573,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.215846
574,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.250762
575,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.319589
576,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.271377
577,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.36937
578,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.282699
579,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.273642
580,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.25109
581,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.271009
582,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.258139
583,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.296865
584,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.308052
585,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.22963
586,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.205095
587,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.182371
588,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.28786
589,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.215349
590,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.16812
591,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.282486
592,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.377185
593,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.264727
594,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.302732
595,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.268682
596,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.26055
597,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.306358
598,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.251938
599,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.277033
600,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.279476
601,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.234936
602,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.309642
603,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.257127
604,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.230991
605,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.289143
606,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.224569
607,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.266268
608,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.26459
609,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.313865
610,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.286361
611,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.263874
612,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.301799
613,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.327559
614,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.290101
615,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.265466
616,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.205967
617,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.21707
618,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.251265
619,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.237572
620,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.256586
621,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.267549
622,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.288836
623,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.261828
624,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.286893
625,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.267901
626,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.176104
627,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.22273
628,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.258516
629,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.210564
630,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.291997
631,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.333884
632,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.319844
633,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.255395
634,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.332083
635,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.27169
636,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.249831
637,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.237397
638,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.251389
639,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.247532
640,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.272669
641,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.272226
642,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.265137
643,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.284662
644,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.318579
645,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.30773
646,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.19818
647,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.150074
648,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.307044
649,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.20349
650,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.254886
651,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.212345
652,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.183911
653,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.289366
654,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.299162
655,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.239057
656,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.148403
657,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.240419
658,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.282631
659,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.198449
660,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.273251
661,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.264311
662,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.291068
663,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.270381
664,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.221212
665,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.318846
666,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.257866
667,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.263771
668,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.223003
669,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.245052
670,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.225184
671,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.257217
672,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.342027
673,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.203264
674,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.19239
675,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.331203
676,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.25558
677,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.234892
678,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.311796
679,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.237747
680,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.34717
681,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.295507
682,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.243044
683,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.362079
684,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.237743
685,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.298394
686,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.278468
687,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.323578
688,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.335268
689,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.26644
690,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.231096
691,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.285699
692,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.234503
693,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.355602
694,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.271144
695,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.248561
696,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.273311
697,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.204379
698,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.221277
699,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.319019
700,unregulated,Unregulated (Cahaba),Settings 1,1.0,5,0.23544
1,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.21742
2,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.304516
3,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.340214
4,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.314542
5,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.329783
6,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.233376
7,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.1968
8,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.357573
9,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.257253
10,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.261204
11,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.348051
12,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.305593
13,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.300074
14,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.394075
15,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239606
16,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.326031
17,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.278136
18,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.289773
19,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.359066
20,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.302931
21,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.304606
22,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.333988
23,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.254928
24,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.228843
25,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.217535
26,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.16685
27,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.388091
28,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.214324
29,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.262831
30,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.259775
31,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.291907
32,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.319866
33,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.322326
34,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.242931
35,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.265808
36,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.290542
37,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.261322
38,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.363404
39,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.302004
40,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.315418
41,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.311458
42,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.339541
43,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.284956
44,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.203674
45,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.296983
46,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239175
47,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.245926
48,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30725
49,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.343106
50,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.27617
51,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.291986
52,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.368622
53,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.288241
54,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.418093
55,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.306103
56,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.178158
57,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.316434
58,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.295964
59,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.345936
60,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.312025
61,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267385
62,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.207664
63,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.263504
64,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.228221
65,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.243071
66,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.307372
67,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.366845
68,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.296707
69,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.209226
70,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.299453
71,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.340815
72,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.241462
73,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267629
74,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.275808
75,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.231831
76,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.310655
77,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.268348
78,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.298074
79,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.226188
80,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.25094
81,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.314731
82,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.254494
83,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.369983
84,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.25302
85,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.287358
86,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.326292
87,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.19699
88,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.178156
89,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.191089
90,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.344442
91,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.244648
92,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.415701
93,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.243966
94,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.28515
95,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.359816
96,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.385335
97,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.388383
98,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.34146
99,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.331323
100,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.307589
101,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.31781
102,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.244685
103,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.229999
104,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.274814
105,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26564
106,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.250072
107,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.313301
108,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.327542
109,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.279862
110,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.356264
111,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.212207
112,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.264349
113,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.235575
114,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.17234
115,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.270453
116,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.268304
117,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.35824
118,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.309695
119,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.21867
120,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.376975
121,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.342157
122,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.307015
123,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.262543
124,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.222231
125,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.254529
126,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.334881
127,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.378652
128,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.359878
129,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.248113
130,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.213421
131,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.282749
132,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.177736
133,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.292774
134,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.266882
135,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.249368
136,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.187291
137,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.303248
138,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.245701
139,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.210655
140,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.117026
141,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273487
142,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.372474
143,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.366369
144,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.24986
145,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.241878
146,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.300783
147,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.220089
148,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.291599
149,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.317134
150,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.342481
151,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.269492
152,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.263798
153,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.226711
154,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.229522
155,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.262544
156,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.295205
157,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.325247
158,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.230825
159,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.357098
160,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.260088
161,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273825
162,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.233903
163,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.141667
164,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.323622
165,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.315526
166,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.259527
167,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.278684
168,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.303377
169,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.18906
170,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.245902
171,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.318685
172,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.206014
